CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
1741	ID120_1741	27106	Öffentliche Verkehrsmittel	0	NA		645.965	352.965	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1741r	ID120t2_1741	27120	relativ billig	1	NA	13:38:26	1371.43	658.571	NA	NA	NA	NA	relativ billig
1741r	ID120t2_1741	27119	teuer	-2	NA	13:37:48	991.996	25.1384	NA	NA	NA	NA	teuer_negative
1741r	ID120t2_1741	27118	Halt nur an Haltestellen	-1	NA	13:38:15	1110.26	663.951	NA	NA	NA	NA	Halt nur an Haltestellen
1741r	ID120t2_1741	27117	auf Bus warten	-2	NA	13:38:08	896.509	695.83	NA	NA	NA	NA	auf Bus warten
1741r	ID120t2_1741	27116	unflexibel	-1	NA	13:37:58	1151.52	512.192	NA	NA	NA	NA	unflexibel_negative
1741r	ID120t2_1741	27115	relativ teuer	-2	NA	13:37:56	1265.64	201.089	NA	NA	NA	NA	relativ teuer
1741r	ID120t2_1741	27114	Urlaub	1	NA	13:37:51	665.192	20	NA	NA	NA	NA	Urlaub
1741r	ID120t2_1741	27113	Spritkosten	-1	NA	13:37:24	316.987	515.661	NA	NA	NA	NA	Spritkosten
1741r	ID120t2_1741	27112	Autounfälle	-3	NA	13:37:42	422.763	173.304	NA	NA	NA	NA	Autounfälle
1741r	ID120t2_1741	27111	Bus	0	NA		878.319	495.542	NA	NA	NA	NA	Bus
1741r	ID120t2_1741	27110	Bahn	0	NA		1106.51	359.482	NA	NA	NA	NA	Bahn
1741r	ID120t2_1741	27109	Flugzeug	0	NA		859.326	189.312	NA	NA	NA	NA	Flugzeug
1741r	ID120t2_1741	27108	flexibel	3	NA	13:37:18	77	194.993	NA	NA	NA	NA	flexibel_positive
1741r	ID120t2_1741	27107	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1741r	ID120t2_1741	27106	Öffentliche Verkehrsmittel	0	NA		645.965	352.965	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1742	ID121_1742	27130	Schwere Parkmöglichkeit	-2	NA		46	329	NA	NA	NA	NA	Schwere Parkmöglichkeit
1742	ID121_1742	27138	gebunden an Abfahrtszeiten	-1	NA		534	199	NA	NA	NA	NA	gebunden an Abfahrtszeiten
1742	ID121_1742	27137	Unfallgefahr	-1	NA		319	142	NA	NA	NA	NA	Unfallgefahr_negative
1742	ID121_1742	27136	umfangreiche Gepäckmöglichkeit	1	NA	15:32:43	332	544	NA	NA	NA	NA	umfangreiche Gepäckmöglichkeit
1742	ID121_1742	27135	mehrere Personen zu selben Kosten	2	NA	15:32:11	26	466	NA	NA	NA	NA	mehrere Personen zu selben Kosten
1742	ID121_1742	27134	schneller	1	NA		214	459	NA	NA	NA	NA	schnell _positive
1742	ID121_1742	27133	Währenddessen Buch/Zeitung lesen	1	NA	15:31:40	710	443	NA	NA	NA	NA	Währenddessen Buch/Zeitung lesen
1742	ID121_1742	27132	umweltschonend	2	NA		549	482	NA	NA	NA	NA	umweltschonend_positive
1742	ID121_1742	27131	Umweltverschmutzung	-2	NA		389	240	NA	NA	NA	NA	Umweltverschmutzung
1742	ID121_1742	27129	Umsteigen	-2	NA		710	201	NA	NA	NA	NA	Umsteigen
1742	ID121_1742	27128	Fahrkarte	-2	NA		622	62	NA	NA	NA	NA	Fahrkarte_negative
1742	ID121_1742	27127	Tankgeld	-2	NA	15:28:33	125	89	NA	NA	NA	NA	Tankgeld
1742	ID121_1742	27126	Stau	-2	NA	15:28:31	51	175	NA	NA	NA	NA	Stau_negative
1742	ID121_1742	27125	Keine Wartezeiten	1	NA		382	448	NA	NA	NA	NA	Keine Wartezeiten_positive
1742	ID121_1742	27124	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1742	ID121_1742	27123	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1743	ID121t2_1743	27156	Reparaturkosten	-1	NA		245	20	NA	NA	NA	NA	Reparaturkosten
1743	ID121t2_1743	27155	Versicherungskosten	-2	NA		421	15	NA	NA	NA	NA	Kosten_negative
1743	ID121t2_1743	27154	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1743	ID121t2_1743	27153	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1743	ID121t2_1743	27152	Keine Wartezeiten	1	NA		382	448	NA	NA	NA	NA	Keine Wartezeiten_positive
1743	ID121t2_1743	27151	Stau	-2	NA	15:28:31	51	175	NA	NA	NA	NA	Stau_negative
1743	ID121t2_1743	27150	Tankgeld	-2	NA	15:28:33	125	89	NA	NA	NA	NA	Tankgeld
1743	ID121t2_1743	27149	Fahrkarte	-2	NA		622	62	NA	NA	NA	NA	Fahrkarte_negative
1743	ID121t2_1743	27148	Umsteigen	-2	NA		710	201	NA	NA	NA	NA	Umsteigen
1743	ID121t2_1743	27147	Umweltverschmutzung	-2	NA		389	240	NA	NA	NA	NA	Umweltverschmutzung
1743	ID121t2_1743	27146	umweltschonend	2	NA		549	482	NA	NA	NA	NA	umweltschonend_positive
1743	ID121t2_1743	27145	Währenddessen Buch/Zeitung lesen	1	NA	15:31:40	710	443	NA	NA	NA	NA	Währenddessen Buch/Zeitung lesen
1743	ID121t2_1743	27144	schneller	1	NA		214	459	NA	NA	NA	NA	schnell _positive
1743	ID121t2_1743	27143	mehrere Personen zu selben Kosten	2	NA	15:32:11	26	466	NA	NA	NA	NA	mehrere Personen zu selben Kosten
1743	ID121t2_1743	27142	umfangreiche Gepäckmöglichkeit	1	NA	15:32:43	332	544	NA	NA	NA	NA	umfangreiche Gepäckmöglichkeit
1743	ID121t2_1743	27141	Unfallgefahr	-1	NA		319	142	NA	NA	NA	NA	Unfallgefahr_negative
1743	ID121t2_1743	27140	gebunden an Abfahrtszeiten	-1	NA		534	199	NA	NA	NA	NA	gebunden an Abfahrtszeiten
1743	ID121t2_1743	27139	Schwere Parkmöglichkeit	-2	NA		46	329	NA	NA	NA	NA	Schwere Parkmöglichkeit
1748	ID123_1748	27211	Dorf	-3	NA		1004	754	NA	NA	NA	NA	Dorf
1748	ID123_1748	27210	Metropole	3	NA		1189	676	NA	NA	NA	NA	Metropole
1748	ID123_1748	27209	Flexibilität	10	NA		1004	592	NA	NA	NA	NA	Flexibilität
1748	ID123_1748	27188	Mitnahme von anderen	1	NA	10:28:30	565	462	NA	NA	NA	NA	Mitnahme von anderen
1748	ID123_1748	27204	Berauscht nutzbar	2	NA		1065	431	NA	NA	NA	NA	Berauscht nutzbar
1748	ID123_1748	27202	Abbonement	1	NA		1333	216	NA	NA	NA	NA	Abbonement
1748	ID123_1748	27200	Einzelfahrt	-1	NA		1335	382	NA	NA	NA	NA	Fahrkarte_negative
1748	ID123_1748	27197	Preis	10	NA	10:30:42	1137	293	NA	NA	NA	NA	Preis
1748	ID123_1748	27195	Voll / Stickig	-2	NA		969	112	NA	NA	NA	NA	Voll / Stickig
1748	ID123_1748	27193	Wartezeiten	-1	NA		755	154	NA	NA	NA	NA	Wartezeiten_negative
1748	ID123_1748	27192	Umwelt	2	NA	10:36:16	770	572	NA	NA	NA	NA	Umwelt
1748	ID123_1748	27189	Stau / Verkehr	-1	NA	10:29:19	170	572	NA	NA	NA	NA	Stau / Verkehr
1748	ID123_1748	27183	Es gehört mir	1	NA		492	119	NA	NA	NA	NA	Es gehört mir
1748	ID123_1748	27182	Flexibilität	3	NA	10:32:56	277	118	NA	NA	NA	NA	Flexibilität
1748	ID123_1748	27181	Wartung	-1	NA		50	325	NA	NA	NA	NA	Wartung
1748	ID123_1748	27180	Treibstoff	-1	NA		430	581	NA	NA	NA	NA	Treibstoff
1748	ID123_1748	27179	Eigener Pkw	0	NA		355	320	NA	NA	NA	NA	Eigener Pkw_neutral
1748	ID123_1748	27178	Öffentliche Verkehrsmittel	0	NA		811	324	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1751	ID123t2_1751	27248	Reperatur	-1	NA		20	440	NA	NA	NA	NA	Reparatur_negative
1751	ID123t2_1751	27247	Steuer	-1	NA		20	316	NA	NA	NA	NA	Steuer_negative
1751	ID123t2_1751	27246	Versicherung	-1	NA	10:54:01	20	175	NA	NA	NA	NA	Versicherung_negative
1751	ID123t2_1751	27245	Öffentliche Verkehrsmittel	0	NA		811	324	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1751	ID123t2_1751	27244	Eigener Pkw	0	NA		385	320	NA	NA	NA	NA	Eigener Pkw_neutral
1751	ID123t2_1751	27243	Treibstoff	-1	NA		430	581	NA	NA	NA	NA	Treibstoff
1751	ID123t2_1751	27242	Wartung	-1	NA		194	316	NA	NA	NA	NA	Wartung
1751	ID123t2_1751	27241	Flexibilität	3	NA	10:32:56	277	118	NA	NA	NA	NA	Flexibilität
1751	ID123t2_1751	27240	Es gehört mir	1	NA		492	119	NA	NA	NA	NA	Es gehört mir
1751	ID123t2_1751	27239	Stau / Verkehr	-1	NA	10:29:19	170	572	NA	NA	NA	NA	Stau / Verkehr
1751	ID123t2_1751	27238	Umwelt	2	NA	10:36:16	770	572	NA	NA	NA	NA	Umwelt
1751	ID123t2_1751	27237	Wartezeiten	-1	NA		755	154	NA	NA	NA	NA	Wartezeiten_negative
1751	ID123t2_1751	27236	Voll / Stickig	-2	NA		969	112	NA	NA	NA	NA	Voll / Stickig
1751	ID123t2_1751	27235	Preis	10	NA	10:30:42	1137	293	NA	NA	NA	NA	Preis
1751	ID123t2_1751	27234	Einzelfahrt	-1	NA		1335	382	NA	NA	NA	NA	Fahrkarte_negative
1751	ID123t2_1751	27233	Abbonement	1	NA		1333	216	NA	NA	NA	NA	Abbonement
1751	ID123t2_1751	27232	Berauscht nutzbar	2	NA		1065	431	NA	NA	NA	NA	Berauscht nutzbar
1751	ID123t2_1751	27231	Mitnahme von anderen	1	NA	10:28:30	565	462	NA	NA	NA	NA	Mitnahme von anderen
1751	ID123t2_1751	27230	Flexibilität	10	NA		1004	592	NA	NA	NA	NA	Flexibilität
1751	ID123t2_1751	27229	Metropole	3	NA		1189	676	NA	NA	NA	NA	Metropole
1751	ID123t2_1751	27228	Dorf	-3	NA		1004	754	NA	NA	NA	NA	Dorf
1749	ID124_1749	27212	Sozialleben	0	NA		407	126	NA	NA	NA	NA	Sozialleben
1749	ID124_1749	27208	Gute Anbindung	1	NA		473	459	NA	NA	NA	NA	Gute Anbindung
1749	ID124_1749	27207	mehr Bewegung	1	NA	10:33:16	446	244	NA	NA	NA	NA	mehr Bewegung
1749	ID124_1749	27206	Jahreskarte	0	NA		648	247	NA	NA	NA	NA	Fahrkarte_neutral
1749	ID124_1749	27205	Versicherung	-1	NA		118	488	NA	NA	NA	NA	Versicherung_negative
1749	ID124_1749	27203	auf Zeitplan angewiessen	0	NA	10:32:04	602	143	NA	NA	NA	NA	auf Zeitplan angewiessen
1749	ID124_1749	27190	Unabhängig	3	NA		20	145	NA	NA	NA	NA	Unabhängigkeit_positive
1749	ID124_1749	27201	sehr voll	-1	NA		648	20	NA	NA	NA	NA	sehr voll
1749	ID124_1749	27199	Billiger	1	NA		212	138	NA	NA	NA	NA	günstig_positive
1749	ID124_1749	27194	Sprit verbrauch	-3	NA	10:30:06	25	270	NA	NA	NA	NA	Benzin_negative
1749	ID124_1749	27191	Zeit sparrend	2	NA	10:29:33	74	41	NA	NA	NA	NA	zeitsparend_positive
1749	ID124_1749	27187	Eigener Pkw	0	NA		273	344	NA	NA	NA	NA	Eigener Pkw_neutral
1749	ID124_1749	27186	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1750	ID124t2_1750	27227	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1750	ID124t2_1750	27226	Eigener Pkw	0	NA		273	344	NA	NA	NA	NA	Eigener Pkw_neutral
1750	ID124t2_1750	27225	Zeit sparrend	2	NA	10:29:33	74	41	NA	NA	NA	NA	zeitsparend_positive
1750	ID124t2_1750	27224	Sprit verbrauch	-3	NA	10:30:06	25	270	NA	NA	NA	NA	Benzin_negative
1750	ID124t2_1750	27221	Billiger	1	NA		212	138	NA	NA	NA	NA	günstig_positive
1750	ID124t2_1750	27220	sehr voll	-1	NA		648	20	NA	NA	NA	NA	sehr voll
1750	ID124t2_1750	27219	Unabhängig	3	NA		20	145	NA	NA	NA	NA	Unabhängigkeit_positive
1750	ID124t2_1750	27218	auf Zeitplan angewiessen	0	NA	10:32:04	602	143	NA	NA	NA	NA	auf Zeitplan angewiessen
1750	ID124t2_1750	27217	Versicherung	-1	NA		118	488	NA	NA	NA	NA	Versicherung_negative
1750	ID124t2_1750	27216	Jahreskarte	0	NA		648	247	NA	NA	NA	NA	Fahrkarte_neutral
1750	ID124t2_1750	27215	mehr Bewegung	1	NA	10:33:16	446	244	NA	NA	NA	NA	mehr Bewegung
1750	ID124t2_1750	27214	Gute Anbindung	1	NA		473	459	NA	NA	NA	NA	Gute Anbindung
1750	ID124t2_1750	27213	Sozialleben	0	NA		407	126	NA	NA	NA	NA	Sozialleben
1752	ID125_1752	27267	Fahrgemeinschaft	1	NA	13:10:43	388	226	NA	NA	NA	NA	Fahrgemeinschaft_positive
1752	ID125_1752	27266	Wartezeiten	-2	NA	13:10:21	505	500	NA	NA	NA	NA	Wartezeiten_negative
1752	ID125_1752	27265	Stress	-2	NA	13:09:55	22	359	NA	NA	NA	NA	Stress
1752	ID125_1752	27264	Stress	-2	NA		726	28	NA	NA	NA	NA	Stress
1752	ID125_1752	27263	Kosten	-1	NA	13:09:23	524	68	NA	NA	NA	NA	Kosten_negative
1752	ID125_1752	27262	Nutzung der Fahrzeit	2	NA	13:09:01	683	475	NA	NA	NA	NA	Nutzung der Fahrzeit
1752	ID125_1752	27261	Überfüllt	-3	NA	13:08:36	805	339	NA	NA	NA	NA	überfüllt_negative
1752	ID125_1752	27260	Unpünktlich	-3	NA		598	151	NA	NA	NA	NA	unpünktlich_negative
1752	ID125_1752	27259	Zeit	10	NA		20	20	NA	NA	NA	NA	Zeit
1752	ID125_1752	27258	Kosten	-2	NA		106	126	NA	NA	NA	NA	Kosten_negative
1752	ID125_1752	27257	Umwelt	-2	NA	13:05:23	279	465	NA	NA	NA	NA	Umwelt
1752	ID125_1752	27256	Umwelt	2	NA		771	171	NA	NA	NA	NA	Umwelt
1752	ID125_1752	27255	Unabhängig	2	NA		54	450	NA	NA	NA	NA	Unabhängigkeit_positive
1752	ID125_1752	27254	Stau	-2	NA		20	241	NA	NA	NA	NA	Stau_negative
1752	ID125_1752	27253	Bequem	2	NA		193	234	NA	NA	NA	NA	bequem_positive
1752	ID125_1752	27252	Eigener Pkw	0	NA		272	346	NA	NA	NA	NA	Eigener Pkw_neutral
1752	ID125_1752	27251	Öffentliche Verkehrsmittel	0	NA		573	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1753	ID125t2_1753	27288	Anbindung	-1	NA	13:27:46	633	543	NA	NA	NA	NA	Anbindung
1753	ID125t2_1753	27287	Werkstatt	0	NA		369	9	NA	NA	NA	NA	Werkstatt
1753	ID125t2_1753	27286	Versicherung	0	NA		295	108	NA	NA	NA	NA	Versicherung_neutral
1753	ID125t2_1753	27285	Sprit	0	NA		195	20	NA	NA	NA	NA	Sprit
1753	ID125t2_1753	27284	Öffentliche Verkehrsmittel	0	NA		573	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1753	ID125t2_1753	27283	Eigener Pkw	0	NA		272	346	NA	NA	NA	NA	Eigener Pkw_neutral
1753	ID125t2_1753	27282	Bequem	2	NA		193	234	NA	NA	NA	NA	bequem_positive
1753	ID125t2_1753	27281	Stau	-2	NA		20	241	NA	NA	NA	NA	Stau_negative
1753	ID125t2_1753	27280	Unabhängig	2	NA		54	450	NA	NA	NA	NA	Unabhängigkeit_positive
1753	ID125t2_1753	27279	Umwelt	2	NA		771	171	NA	NA	NA	NA	Umwelt
1753	ID125t2_1753	27278	Umwelt	-2	NA	13:05:23	279	465	NA	NA	NA	NA	Umwelt
1753	ID125t2_1753	27277	Kosten	-2	NA		106	125	NA	NA	NA	NA	Kosten_negative
1753	ID125t2_1753	27276	Zeit	10	NA		20	20	NA	NA	NA	NA	Zeit
1753	ID125t2_1753	27275	Unpünktlich	-3	NA		598	151	NA	NA	NA	NA	unpünktlich_negative
1753	ID125t2_1753	27274	Überfüllt	-3	NA	13:08:36	805	339	NA	NA	NA	NA	überfüllt_negative
1753	ID125t2_1753	27273	Nutzung der Fahrzeit	2	NA	13:09:01	683	475	NA	NA	NA	NA	Nutzung der Fahrzeit
1753	ID125t2_1753	27272	Kosten	-1	NA	13:09:23	524	68	NA	NA	NA	NA	Kosten_negative
1753	ID125t2_1753	27271	Stress	-2	NA		726	28	NA	NA	NA	NA	Stress
1753	ID125t2_1753	27270	Stress	-2	NA	13:09:55	22	359	NA	NA	NA	NA	Stress
1753	ID125t2_1753	27269	Wartezeiten	-2	NA	13:10:21	505	500	NA	NA	NA	NA	Wartezeiten_negative
1753	ID125t2_1753	27268	Fahrgemeinschaft	1	NA	13:10:43	388	226	NA	NA	NA	NA	Fahrgemeinschaft_positive
1754	ID126_1754	27300	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	energie verbrauch
1754	ID126_1754	27299	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	Elektro/ Hybrid
1754	ID126_1754	27298	Umwelt	10	NA		127.941	78.8984	NA	NA	NA	NA	Umwelt
1754	ID126_1754	27297	Kosten	10	NA	15:12:59	523.953	52.9648	NA	NA	NA	NA	Kosten_ambivalent
1754	ID126_1754	27296	Verkehrsplan	0	NA		840.98	463.976	NA	NA	NA	NA	Verkehrsplan
1754	ID126_1754	27295	Bequemlichkeit	3	NA	15:24:59	426.965	502.969	NA	NA	NA	NA	Bequemlichkeit
1754	ID126_1754	27294	Pandemie Risiko	-3	NA		746.992	129	NA	NA	NA	NA	Pandemie Risiko
1754	ID126_1754	27292	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1754	ID126_1754	27291	Öffentliche Verkehrsmittel	0	NA		574.984	345.996	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1755	ID126t2_1755	27310	Nebenkosten	10	NA		121	481.988	NA	NA	NA	NA	Nebenkosten
1755	ID126t2_1755	27309	Öffentliche Verkehrsmittel	0	NA		574.984	345.996	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1755	ID126t2_1755	27308	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1755	ID126t2_1755	27307	Pandemie Risiko	-3	NA		746.992	129	NA	NA	NA	NA	Pandemie Risiko
1755	ID126t2_1755	27306	Bequemlichkeit	3	NA	15:24:59	426.965	502.969	NA	NA	NA	NA	Bequemlichkeit
1755	ID126t2_1755	27305	Verkehrsplan	0	NA		840.98	463.976	NA	NA	NA	NA	Verkehrsplan
1755	ID126t2_1755	27304	Kosten	10	NA	15:12:59	523.953	52.9648	NA	NA	NA	NA	Kosten_ambivalent
1755	ID126t2_1755	27303	Umwelt	10	NA		127.941	78.8984	NA	NA	NA	NA	Umwelt
1755	ID126t2_1755	27302	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	Elektro/ Hybrid
1755	ID126t2_1755	27301	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	energie verbrauch
1756	ID127_1756	27334	fremde Menschen	-1	NA		854	479	NA	NA	NA	NA	fremde Menschen_negative
1756	ID127_1756	27333	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	fehlende Verbindungen
1756	ID127_1756	27332	Benzin	-3	NA		358	584	NA	NA	NA	NA	Benzin_negative
1756	ID127_1756	27331	Haltungskosten	-3	NA		138	560	NA	NA	NA	NA	Kosten_negative
1756	ID127_1756	27330	hohe Kosten	-3	NA		268	487	NA	NA	NA	NA	Kosten_negative
1756	ID127_1756	27329	Wartezeit	-3	NA		626	250	NA	NA	NA	NA	Wartezeiten_negative
1756	ID127_1756	27327	unzuverlässig	-3	NA	19:02:52	624	160	NA	NA	NA	NA	unzuverlässig_negative
1756	ID127_1756	27326	dreckig	-1	NA		807	107	NA	NA	NA	NA	dreckig_negative
1756	ID127_1756	27325	fahren wann und wo man will	2	NA		321	69	NA	NA	NA	NA	fahren wann und wo man will
1756	ID127_1756	27324	feste Abfahrtzeiten	-2	NA		621	65	NA	NA	NA	NA	feste Abfahrtzeiten
1756	ID127_1756	27323	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	Parkplatzsuche_negative
1756	ID127_1756	27321	man kommt gut in die Innenstadt	2	NA		451	238	NA	NA	NA	NA	man kommt gut in die Innenstadt
1756	ID127_1756	27319	günstig	1	NA		577	486	NA	NA	NA	NA	günstig_positive
1756	ID127_1756	27317	gut zum Einkaufen	3	NA		35	91	NA	NA	NA	NA	gut zum Einkaufen
1756	ID127_1756	27316	keine fremden Menschen	3	NA		40	416	NA	NA	NA	NA	keine fremden Menschen
1756	ID127_1756	27315	Stauraum	3	NA		34	225	NA	NA	NA	NA	Stauraum
1756	ID127_1756	27314	Eigener Pkw	0	NA		274	345	NA	NA	NA	NA	Eigener Pkw_neutral
1756	ID127_1756	27313	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1757	ID127t2_1757	27355	besser für die Umwelt	3	NA		981	411	NA	NA	NA	NA	besser für die Umwelt
1757	ID127t2_1757	27354	CO2 Austoß	-2	NA		20	319	NA	NA	NA	NA	CO2 Emissionen_negative
1757	ID127t2_1757	27353	günstige Monats-/Jahrestickets	3	NA		675	579	NA	NA	NA	NA	günstige Monats-/Jahrestickets
1757	ID127t2_1757	27352	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1757	ID127t2_1757	27351	Eigener Pkw	0	NA		274	345	NA	NA	NA	NA	Eigener Pkw_neutral
1757	ID127t2_1757	27350	Stauraum	3	NA		34	225	NA	NA	NA	NA	Stauraum
1757	ID127t2_1757	27349	keine fremden Menschen	3	NA		40	416	NA	NA	NA	NA	keine fremden Menschen
1757	ID127t2_1757	27348	gut zum Einkaufen	3	NA		35	91	NA	NA	NA	NA	gut zum Einkaufen
1757	ID127t2_1757	27347	günstig	1	NA		577	486	NA	NA	NA	NA	günstig_positive
1757	ID127t2_1757	27346	man kommt gut in die Innenstadt	2	NA		451	238	NA	NA	NA	NA	man kommt gut in die Innenstadt
1757	ID127t2_1757	27345	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	Parkplatzsuche_negative
1757	ID127t2_1757	27344	feste Abfahrtzeiten	-2	NA		621	65	NA	NA	NA	NA	feste Abfahrtzeiten
1757	ID127t2_1757	27343	fahren wann und wo man will	2	NA		321	69	NA	NA	NA	NA	fahren wann und wo man will
1757	ID127t2_1757	27342	dreckig	-1	NA		807	107	NA	NA	NA	NA	dreckig_negative
1757	ID127t2_1757	27341	unzuverlässig	-3	NA	19:02:52	624	160	NA	NA	NA	NA	unzuverlässig_negative
1757	ID127t2_1757	27340	Wartezeit	-3	NA		626	250	NA	NA	NA	NA	Wartezeiten_negative
1757	ID127t2_1757	27339	hohe Kosten	-3	NA		268	487	NA	NA	NA	NA	Kosten_negative
1757	ID127t2_1757	27338	Haltungskosten	-3	NA		138	560	NA	NA	NA	NA	Kosten_negative
1757	ID127t2_1757	27337	Benzin	-3	NA		358	584	NA	NA	NA	NA	Benzin_negative
1757	ID127t2_1757	27336	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	fehlende Verbindungen
1757	ID127t2_1757	27335	fremde Menschen	-1	NA		854	479	NA	NA	NA	NA	fremde Menschen_negative
1758	ID128_1758	27373	Wetterabhängig	10	NA	19:42:18	354	190	NA	NA	NA	NA	Wetterabhängig
1758	ID128_1758	27372	Abgase	-1	NA	19:44:57	679	169	NA	NA	NA	NA	Abgase_negative
1758	ID128_1758	27371	nicht nachhaltig	-1	NA	19:45:08	384	20	NA	NA	NA	NA	nicht nachhaltig
1758	ID128_1758	27370	Hygiene bei Pandemien	-1	NA	19:43:47	712	503	NA	NA	NA	NA	Hygiene bei Pandemien
1758	ID128_1758	27369	dauert sehr lange	0	NA		350	544	NA	NA	NA	NA	dauert sehr lange
1758	ID128_1758	27368	zu Fuß	0	NA		478	455	NA	NA	NA	NA	zu Fuß
1758	ID128_1758	27367	gesünder	3	NA	19:42:55	147	409	NA	NA	NA	NA	gesünder
1758	ID128_1758	27366	öfter mal kaputt	-2	NA	19:41:37	20	115	NA	NA	NA	NA	öfter mal kaputt
1758	ID128_1758	27365	oft sehr voll	-1	NA	19:43:55	782	269	NA	NA	NA	NA	oft sehr voll
1758	ID128_1758	27364	Ticketkosten	-1	NA	19:43:59	751	387	NA	NA	NA	NA	Kosten_negative
1758	ID128_1758	27363	Steuern & Benzin	-1	NA	19:45:04	548	20	NA	NA	NA	NA	Steuern & Benzin
1758	ID128_1758	27362	Dauert länger	-1	NA	19:42:31	202	84	NA	NA	NA	NA	Dauert länger
1758	ID128_1758	27361	öffentliche Verkehrsmittel	0	NA		557	293	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1758	ID128_1758	27360	zeitliche Flexibilität	3	NA	19:44:49	730	39	NA	NA	NA	NA	zeitliche Flexibilität
1758	ID128_1758	27359	Nachhaltigkeit	3	NA	19:42:37	45	311	NA	NA	NA	NA	Nachhaltigkeit
1758	ID128_1758	27358	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	Fahrrad
1758	ID128_1758	27357	eigener PKW	0	NA	19:38:36	491	142	NA	NA	NA	NA	Eigener Pkw_neutral
1758	ID128_1758	27356	Verkehrsmittel	0	NA		376	294	NA	NA	NA	NA	Verkehrsmittel
1759	ID128t2_1759	27391	Verkehrsmittel	0	NA		376	294	NA	NA	NA	NA	Verkehrsmittel
1759	ID128t2_1759	27390	eigener PKW	0	NA	19:38:36	491	142	NA	NA	NA	NA	Eigener Pkw_neutral
1759	ID128t2_1759	27389	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	Fahrrad
1759	ID128t2_1759	27388	Nachhaltigkeit	3	NA	19:42:37	45	311	NA	NA	NA	NA	Nachhaltigkeit
1759	ID128t2_1759	27387	zeitliche Flexibilität	3	NA	19:44:49	730	39	NA	NA	NA	NA	zeitliche Flexibilität
1759	ID128t2_1759	27386	öffentliche Verkehrsmittel	0	NA		557	293	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1759	ID128t2_1759	27385	Dauert länger	-1	NA	19:42:31	202	84	NA	NA	NA	NA	Dauert länger
1759	ID128t2_1759	27384	Steuern & Benzin	-1	NA	19:45:04	548	20	NA	NA	NA	NA	Steuern & Benzin
1759	ID128t2_1759	27383	Ticketkosten	-1	NA	19:43:59	751	387	NA	NA	NA	NA	Kosten_negative
1759	ID128t2_1759	27382	oft sehr voll	-1	NA	19:43:55	782	269	NA	NA	NA	NA	oft sehr voll
1759	ID128t2_1759	27381	öfter mal kaputt	-2	NA	19:41:37	20	115	NA	NA	NA	NA	öfter mal kaputt
1759	ID128t2_1759	27380	gesünder	3	NA	19:42:55	147	409	NA	NA	NA	NA	gesünder
1759	ID128t2_1759	27379	zu Fuß	0	NA		478	455	NA	NA	NA	NA	zu Fuß
1759	ID128t2_1759	27378	dauert sehr lange	0	NA		350	544	NA	NA	NA	NA	dauert sehr lange
