CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
1758	ID128_1758	27357	eigener PKW	0	NA	19:38:36	491	142	NA	NA	NA	NA	1758	ID128_1758	27102	27356	6	1	0	NA	NA
1758	ID128_1758	27367	gesünder	3	NA	19:42:55	147	409	NA	NA	NA	NA	1758	ID128_1758	27105	27358	9	1	1	NA	NA
1758	ID128_1758	27359	Nachhaltigkeit	3	NA	19:42:37	45	311	NA	NA	NA	NA	1758	ID128_1758	27106	27358	9	1	1	NA	NA
1758	ID128_1758	27358	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1758	ID128_1758	27111	27362	6	1	1	NA	NA
1759	ID128t2_1759	27390	eigener PKW	0	NA	19:38:36	491	142	NA	NA	NA	NA	1759	ID128t2_1759	27175	27391	6	1	0	NA	NA
1759	ID128t2_1759	27389	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1759	ID128t2_1759	27176	27391	6	1	0	NA	NA
1759	ID128t2_1759	27389	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1759	ID128t2_1759	27172	27380	9	1	1	NA	NA
1759	ID128t2_1759	27389	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1759	ID128t2_1759	27171	27388	9	1	1	NA	NA
1759	ID128t2_1759	27388	Nachhaltigkeit	3	NA	19:42:37	45	311	NA	NA	NA	NA	1759	ID128t2_1759	27179	27375	6	0	1	NA	NA
1759	ID128t2_1759	27388	Nachhaltigkeit	3	NA	19:42:37	45	311	NA	NA	NA	NA	1759	ID128t2_1759	27177	27390	6	0	1	NA	NA
1759	ID128t2_1759	27387	zeitliche Flexibilität	3	NA	19:44:49	730	39	NA	NA	NA	NA	1759	ID128t2_1759	27164	27389	6	1	0	NA	NA
1759	ID128t2_1759	27387	zeitliche Flexibilität	3	NA	19:44:49	730	39	NA	NA	NA	NA	1759	ID128t2_1759	27163	27390	6	1	0	NA	NA
1759	ID128t2_1759	27386	öffentliche Verkehrsmittel	0	NA		557	293	NA	NA	NA	NA	1759	ID128t2_1759	27174	27391	6	1	0	NA	NA
1759	ID128t2_1759	27385	Dauert länger	-1	NA	19:42:31	202	84	NA	NA	NA	NA	1759	ID128t2_1759	27169	27389	6	1	0	NA	NA
1759	ID128t2_1759	27384	Steuern & Benzin	-1	NA	19:45:04	548	20	NA	NA	NA	NA	1759	ID128t2_1759	27158	27390	6	1	0	NA	NA
1759	ID128t2_1759	27383	Ticketkosten	-1	NA	19:43:59	751	387	NA	NA	NA	NA	1759	ID128t2_1759	27162	27386	6	1	0	NA	NA
1759	ID128t2_1759	27382	oft sehr voll	-1	NA	19:43:55	782	269	NA	NA	NA	NA	1759	ID128t2_1759	27161	27386	6	0	0	NA	NA
1759	ID128t2_1759	27381	öfter mal kaputt	-2	NA	19:41:37	20	115	NA	NA	NA	NA	1759	ID128t2_1759	27170	27389	6	1	0	NA	NA
1759	ID128t2_1759	27380	gesünder	3	NA	19:42:55	147	409	NA	NA	NA	NA	1759	ID128t2_1759	27148	27388	6	1	0	NA	NA
1759	ID128t2_1759	27379	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1759	ID128t2_1759	27173	27391	6	1	0	NA	NA
1759	ID128t2_1759	27379	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1759	ID128t2_1759	27152	27387	6	1	0	NA	NA
1759	ID128t2_1759	27379	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1759	ID128t2_1759	27151	27380	6	1	0	NA	NA
1759	ID128t2_1759	27379	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1759	ID128t2_1759	27150	27388	6	1	0	NA	NA
1759	ID128t2_1759	27378	dauert sehr lange	0	NA		350	544	NA	NA	NA	NA	1759	ID128t2_1759	27153	27379	6	1	0	NA	NA
1759	ID128t2_1759	27377	Hygiene bei Pandemien	-1	NA	19:43:47	712	503	NA	NA	NA	NA	1759	ID128t2_1759	27154	27386	6	1	0	NA	NA
1759	ID128t2_1759	27376	nicht nachhaltig	-1	NA	19:45:08	384	20	NA	NA	NA	NA	1759	ID128t2_1759	27157	27390	6	1	0	NA	NA
1759	ID128t2_1759	27376	nicht nachhaltig	-1	NA	19:45:08	384	20	NA	NA	NA	NA	1759	ID128t2_1759	27155	27386	6	1	0	NA	NA
1759	ID128t2_1759	27375	Abgase	-1	NA	19:44:57	679	169	NA	NA	NA	NA	1759	ID128t2_1759	27178	27387	6	1	0	NA	NA
1759	ID128t2_1759	27375	Abgase	-1	NA	19:44:57	679	169	NA	NA	NA	NA	1759	ID128t2_1759	27160	27386	6	1	0	NA	NA
1759	ID128t2_1759	27375	Abgase	-1	NA	19:44:57	679	169	NA	NA	NA	NA	1759	ID128t2_1759	27159	27390	6	1	0	NA	NA
1759	ID128t2_1759	27374	Wetterabhängig	10	NA	19:42:18	354	190	NA	NA	NA	NA	1759	ID128t2_1759	27166	27389	6	1	0	NA	NA
1759	ID128t2_1759	27374	Wetterabhängig	10	NA	19:42:18	354	190	NA	NA	NA	NA	1759	ID128t2_1759	27165	27379	6	1	0	NA	NA
1759	ID128t2_1759	27390	eigener PKW	0	NA	19:38:36	491	142	NA	NA	NA	NA	1759	ID128t2_1759	27177	27388	6	0	1	NA	NA
1759	ID128t2_1759	27389	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1759	ID128t2_1759	27167	27385	6	1	1	NA	NA
1759	ID128t2_1759	27388	Nachhaltigkeit	3	NA	19:42:37	45	311	NA	NA	NA	NA	1759	ID128t2_1759	27171	27389	9	1	1	NA	NA
1759	ID128t2_1759	27380	gesünder	3	NA	19:42:55	147	409	NA	NA	NA	NA	1759	ID128t2_1759	27172	27389	9	1	1	NA	NA
1759	ID128t2_1759	27375	Abgase	-1	NA	19:44:57	679	169	NA	NA	NA	NA	1759	ID128t2_1759	27179	27388	6	0	1	NA	NA
1761	ID129_1761	27427	Keine Privatsphäre	-3	NA	23:16:25	836	189	NA	NA	NA	NA	1761	ID129_1761	27215	27406	6	1	0	NA	NA
1761	ID129_1761	27426	Unfallsrisiko	-3	NA	23:15:26	20	359	NA	NA	NA	NA	1761	ID129_1761	27214	27407	6	1	0	NA	NA
1761	ID129_1761	27424	Fordert Konzentration	10	NA	23:09:30	381	544	NA	NA	NA	NA	1761	ID129_1761	27211	27407	6	1	0	NA	NA
1761	ID129_1761	27423	Neues Entdecken	2	NA	23:08:45	280	91	NA	NA	NA	NA	1761	ID129_1761	27202	27406	6	1	0	NA	NA
1761	ID129_1761	27423	Neues Entdecken	2	NA	23:08:45	280	91	NA	NA	NA	NA	1761	ID129_1761	27200	27407	6	1	0	NA	NA
1761	ID129_1761	27422	Bequem	3	NA	23:07:10	503	446	NA	NA	NA	NA	1761	ID129_1761	27204	27406	6	1	0	NA	NA
1761	ID129_1761	27422	Bequem	3	NA	23:07:10	503	446	NA	NA	NA	NA	1761	ID129_1761	27203	27407	6	1	0	NA	NA
1761	ID129_1761	27421	Nostalgie	10	NA	23:06:54	558	20	NA	NA	NA	NA	1761	ID129_1761	27197	27406	6	1	0	NA	NA
1761	ID129_1761	27420	Anstarrer	-3	NA	23:06:23	732	464	NA	NA	NA	NA	1761	ID129_1761	27193	27406	9	1	0	NA	NA
1761	ID129_1761	27419	Bahnhofraucher	-3	NA	23:05:45	650	544	NA	NA	NA	NA	1761	ID129_1761	27196	27406	9	1	0	NA	NA
1761	ID129_1761	27418	Besser beim Einkaufen	3	NA	23:03:56	20	121.988	NA	NA	NA	NA	1761	ID129_1761	27205	27407	6	1	0	NA	NA
1761	ID129_1761	27417	Laute Menschen	-2	NA	23:04:30	890	544	NA	NA	NA	NA	1761	ID129_1761	27195	27406	6	1	0	NA	NA
1761	ID129_1761	27416	Abenteuerlich	1	NA	23:01:52	396	20	NA	NA	NA	NA	1761	ID129_1761	27201	27407	6	1	0	NA	NA
1761	ID129_1761	27416	Abenteuerlich	1	NA	23:01:52	396	20	NA	NA	NA	NA	1761	ID129_1761	27199	27406	6	1	0	NA	NA
1761	ID129_1761	27415	Besser fürs Umwelt	3	NA	23:01:19	824	71	NA	NA	NA	NA	1761	ID129_1761	27219	27407	6	0	0	NA	NA
1761	ID129_1761	27415	Besser fürs Umwelt	3	NA	23:01:19	824	71	NA	NA	NA	NA	1761	ID129_1761	27212	27406	6	1	0	NA	NA
1761	ID129_1761	27414	Weniger Kontrolle	-2	NA	23:00:49	890	432	NA	NA	NA	NA	1761	ID129_1761	27194	27406	6	1	0	NA	NA
1761	ID129_1761	27413	Manchmal Dreckig	-3	NA	23:00:09	890	296	NA	NA	NA	NA	1761	ID129_1761	27192	27406	6	1	0	NA	NA
1761	ID129_1761	27412	Frustrationshupfer	-3	NA	22:59:47	20	544	NA	NA	NA	NA	1761	ID129_1761	27209	27407	6	1	0	NA	NA
1761	ID129_1761	27411	Oft schneller	2	NA	22:58:06	20	228	NA	NA	NA	NA	1761	ID129_1761	27208	27410	6	0	0	NA	NA
1761	ID129_1761	27411	Oft schneller	2	NA	22:58:06	20	228	NA	NA	NA	NA	1761	ID129_1761	27206	27407	6	1	0	NA	NA
1761	ID129_1761	27410	Staurisiko	-3	NA	22:57:32	124	438	NA	NA	NA	NA	1761	ID129_1761	27213	27409	6	1	0	NA	NA
1761	ID129_1761	27410	Staurisiko	-3	NA	22:57:32	124	438	NA	NA	NA	NA	1761	ID129_1761	27207	27407	6	1	0	NA	NA
1761	ID129_1761	27409	Teurer	-2	NA	23:04:24	205	545	NA	NA	NA	NA	1761	ID129_1761	27218	27406	6	1	0	NA	NA
1761	ID129_1761	27409	Teurer	-2	NA	23:04:24	205	545	NA	NA	NA	NA	1761	ID129_1761	27210	27407	6	1	0	NA	NA
1761	ID129_1761	27407	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1761	ID129_1761	27191	27406	6	0	0	NA	NA
1761r	ID129t2_1761	27427	Keine Privatsphäre	-3	NA	23:16:25	836	189	NA	NA	NA	NA	1761r	ID129t2_1761	27215	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27426	Unfallsrisiko	-3	NA	23:15:26	20	359	NA	NA	NA	NA	1761r	ID129t2_1761	27214	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27424	Fordert Konzentration	10	NA	23:09:30	381	544	NA	NA	NA	NA	1761r	ID129t2_1761	27211	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27423	Neues Entdecken	2	NA	23:08:45	280	91	NA	NA	NA	NA	1761r	ID129t2_1761	27202	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27423	Neues Entdecken	2	NA	23:08:45	280	91	NA	NA	NA	NA	1761r	ID129t2_1761	27200	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27422	Bequem	3	NA	23:07:10	503	446	NA	NA	NA	NA	1761r	ID129t2_1761	27204	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27422	Bequem	3	NA	23:07:10	503	446	NA	NA	NA	NA	1761r	ID129t2_1761	27203	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27421	Nostalgie	10	NA	23:06:54	558	20	NA	NA	NA	NA	1761r	ID129t2_1761	27197	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27420	Anstarrer	-3	NA	23:06:23	732	464	NA	NA	NA	NA	1761r	ID129t2_1761	27193	27406	9	1	0	NA	NA
1761r	ID129t2_1761	27419	Bahnhofraucher	-3	NA	23:05:45	650	544	NA	NA	NA	NA	1761r	ID129t2_1761	27196	27406	9	1	0	NA	NA
1761r	ID129t2_1761	27418	Besser beim Einkaufen	3	NA	23:03:56	20	121.988	NA	NA	NA	NA	1761r	ID129t2_1761	27205	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27417	Laute Menschen	-2	NA	23:04:30	890	544	NA	NA	NA	NA	1761r	ID129t2_1761	27195	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27416	Abenteuerlich	1	NA	23:01:52	396	20	NA	NA	NA	NA	1761r	ID129t2_1761	27201	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27416	Abenteuerlich	1	NA	23:01:52	396	20	NA	NA	NA	NA	1761r	ID129t2_1761	27199	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27415	Besser fürs Umwelt	3	NA	23:01:19	824	71	NA	NA	NA	NA	1761r	ID129t2_1761	27219	27407	6	0	0	NA	NA
1761r	ID129t2_1761	27415	Besser fürs Umwelt	3	NA	23:01:19	824	71	NA	NA	NA	NA	1761r	ID129t2_1761	27212	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27414	Weniger Kontrolle	-2	NA	23:00:49	890	432	NA	NA	NA	NA	1761r	ID129t2_1761	27194	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27413	Manchmal Dreckig	-3	NA	23:00:09	890	296	NA	NA	NA	NA	1761r	ID129t2_1761	27192	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27412	Frustrationshupfer	-3	NA	22:59:47	20	544	NA	NA	NA	NA	1761r	ID129t2_1761	27209	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27411	Oft schneller	2	NA	22:58:06	20	228	NA	NA	NA	NA	1761r	ID129t2_1761	27208	27410	6	0	0	NA	NA
1761r	ID129t2_1761	27411	Oft schneller	2	NA	22:58:06	20	228	NA	NA	NA	NA	1761r	ID129t2_1761	27206	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27410	Staurisiko	-3	NA	22:57:32	124	438	NA	NA	NA	NA	1761r	ID129t2_1761	27213	27409	6	1	0	NA	NA
1761r	ID129t2_1761	27410	Staurisiko	-3	NA	22:57:32	124	438	NA	NA	NA	NA	1761r	ID129t2_1761	27207	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27409	Teurer	-2	NA	23:04:24	205	545	NA	NA	NA	NA	1761r	ID129t2_1761	27218	27406	6	1	0	NA	NA
1761r	ID129t2_1761	27409	Teurer	-2	NA	23:04:24	205	545	NA	NA	NA	NA	1761r	ID129t2_1761	27210	27407	6	1	0	NA	NA
1761r	ID129t2_1761	27407	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1761r	ID129t2_1761	27191	27406	6	0	0	NA	NA
1762	ID130_1762	27441	Abo	1	NA		830	453	NA	NA	NA	NA	1762	ID130_1762	27242	27432	6	0	0	NA	NA
1762	ID130_1762	27441	Abo	1	NA		830	453	NA	NA	NA	NA	1762	ID130_1762	27241	27433	6	1	0	NA	NA
1762	ID130_1762	27440	Dauer	-1	NA		598	20	NA	NA	NA	NA	1762	ID130_1762	27240	27432	6	1	0	NA	NA
1762	ID130_1762	27440	Dauer	-1	NA		598	20	NA	NA	NA	NA	1762	ID130_1762	27239	27431	6	1	0	NA	NA
1762	ID130_1762	27440	Dauer	-1	NA		598	20	NA	NA	NA	NA	1762	ID130_1762	27238	27430	6	0	0	NA	NA
1762	ID130_1762	27439	Flexibilität	2	NA		811	57	NA	NA	NA	NA	1762	ID130_1762	27237	27431	6	1	0	NA	NA
1762	ID130_1762	27439	Flexibilität	2	NA		811	57	NA	NA	NA	NA	1762	ID130_1762	27236	27430	6	0	0	NA	NA
1762	ID130_1762	27439	Flexibilität	2	NA		811	57	NA	NA	NA	NA	1762	ID130_1762	27235	27433	6	0	0	NA	NA
1762	ID130_1762	27438	Privatsphäre	2	NA		35	487	NA	NA	NA	NA	1762	ID130_1762	27234	27430	6	0	0	NA	NA
1762	ID130_1762	27438	Privatsphäre	2	NA		35	487	NA	NA	NA	NA	1762	ID130_1762	27233	27431	6	1	0	NA	NA
1762	ID130_1762	27437	Haltungskosten	-1	NA		346	144	NA	NA	NA	NA	1762	ID130_1762	27230	27431	6	1	0	NA	NA
1762	ID130_1762	27437	Haltungskosten	-1	NA		346	144	NA	NA	NA	NA	1762	ID130_1762	27229	27432	6	1	0	NA	NA
1762	ID130_1762	27436	Umweltschutz	3	NA		481	511	NA	NA	NA	NA	1762	ID130_1762	27232	27435	6	1	0	NA	NA
1762	ID130_1762	27436	Umweltschutz	3	NA		481	511	NA	NA	NA	NA	1762	ID130_1762	27228	27431	9	0	0	NA	NA
1762	ID130_1762	27436	Umweltschutz	3	NA		481	511	NA	NA	NA	NA	1762	ID130_1762	27227	27430	6	1	0	NA	NA
1762	ID130_1762	27434	Benzin	-1	NA		220	97	NA	NA	NA	NA	1762	ID130_1762	27231	27431	6	1	0	NA	NA
1762	ID130_1762	27434	Benzin	-1	NA		220	97	NA	NA	NA	NA	1762	ID130_1762	27225	27432	9	1	0	NA	NA
1762	ID130_1762	27433	Tickets	0	NA		781	277	NA	NA	NA	NA	1762	ID130_1762	27224	27430	6	1	0	NA	NA
1762	ID130_1762	27431	Eigener Pkw	0	NA		200	346	NA	NA	NA	NA	1762	ID130_1762	27221	27430	6	0	0	NA	NA
1762r	ID130t2_1762	27441	Abo	1	NA		830	453	NA	NA	NA	NA	1762r	ID130t2_1762	27242	27432	6	0	0	NA	NA
1762r	ID130t2_1762	27441	Abo	1	NA		830	453	NA	NA	NA	NA	1762r	ID130t2_1762	27241	27433	6	1	0	NA	NA
1762r	ID130t2_1762	27440	Dauer	-1	NA		598	20	NA	NA	NA	NA	1762r	ID130t2_1762	27240	27432	6	1	0	NA	NA
1762r	ID130t2_1762	27440	Dauer	-1	NA		598	20	NA	NA	NA	NA	1762r	ID130t2_1762	27239	27431	6	1	0	NA	NA
1762r	ID130t2_1762	27440	Dauer	-1	NA		598	20	NA	NA	NA	NA	1762r	ID130t2_1762	27238	27430	6	0	0	NA	NA
1762r	ID130t2_1762	27439	Flexibilität	2	NA		811	57	NA	NA	NA	NA	1762r	ID130t2_1762	27237	27431	6	1	0	NA	NA
1762r	ID130t2_1762	27439	Flexibilität	2	NA		811	57	NA	NA	NA	NA	1762r	ID130t2_1762	27236	27430	6	0	0	NA	NA
1762r	ID130t2_1762	27439	Flexibilität	2	NA		811	57	NA	NA	NA	NA	1762r	ID130t2_1762	27235	27433	6	0	0	NA	NA
1762r	ID130t2_1762	27438	Privatsphäre	2	NA		35	487	NA	NA	NA	NA	1762r	ID130t2_1762	27234	27430	6	0	0	NA	NA
1762r	ID130t2_1762	27438	Privatsphäre	2	NA		35	487	NA	NA	NA	NA	1762r	ID130t2_1762	27233	27431	6	1	0	NA	NA
1762r	ID130t2_1762	27437	Haltungskosten	-1	NA		346	144	NA	NA	NA	NA	1762r	ID130t2_1762	27230	27431	6	1	0	NA	NA
1762r	ID130t2_1762	27437	Haltungskosten	-1	NA		346	144	NA	NA	NA	NA	1762r	ID130t2_1762	27229	27432	6	1	0	NA	NA
1762r	ID130t2_1762	27436	Umweltschutz	3	NA		481	511	NA	NA	NA	NA	1762r	ID130t2_1762	27232	27435	6	1	0	NA	NA
1762r	ID130t2_1762	27436	Umweltschutz	3	NA		481	511	NA	NA	NA	NA	1762r	ID130t2_1762	27228	27431	9	0	0	NA	NA
1762r	ID130t2_1762	27436	Umweltschutz	3	NA		481	511	NA	NA	NA	NA	1762r	ID130t2_1762	27227	27430	6	1	0	NA	NA
1762r	ID130t2_1762	27434	Benzin	-1	NA		220	97	NA	NA	NA	NA	1762r	ID130t2_1762	27231	27431	6	1	0	NA	NA
1762r	ID130t2_1762	27434	Benzin	-1	NA		220	97	NA	NA	NA	NA	1762r	ID130t2_1762	27225	27432	9	1	0	NA	NA
1762r	ID130t2_1762	27433	Tickets	0	NA		781	277	NA	NA	NA	NA	1762r	ID130t2_1762	27224	27430	6	1	0	NA	NA
1762r	ID130t2_1762	27431	Eigener Pkw	0	NA		200	346	NA	NA	NA	NA	1762r	ID130t2_1762	27221	27430	6	0	0	NA	NA
1763	ID131_1763	27464	1x Zahlen für mehrere Fahrten	1	NA		387	64	NA	NA	NA	NA	1763	ID131_1763	27271	27463	6	0	0	NA	NA
1763	ID131_1763	27464	1x Zahlen für mehrere Fahrten	1	NA		387	64	NA	NA	NA	NA	1763	ID131_1763	27269	27444	6	1	0	NA	NA
1763	ID131_1763	27464	1x Zahlen für mehrere Fahrten	1	NA		387	64	NA	NA	NA	NA	1763	ID131_1763	27268	27462	6	1	0	NA	NA
1763	ID131_1763	27463	Zahlen bei jeder  Fahrt/ jeden Tag	-1	NA		556	20	NA	NA	NA	NA	1763	ID131_1763	27270	27453	6	0	0	NA	NA
1763	ID131_1763	27462	weniger Kosten	1	NA		315	191	NA	NA	NA	NA	1763	ID131_1763	27265	27461	6	0	0	NA	NA
1763	ID131_1763	27462	weniger Kosten	1	NA		315	191	NA	NA	NA	NA	1763	ID131_1763	27264	27445	6	1	0	NA	NA
1763	ID131_1763	27461	Pflege des Autos (Benzin, Reperaturen, TÜV) vorausgesezt	-1	NA		229	20	NA	NA	NA	NA	1763	ID131_1763	27263	27445	6	0	0	NA	NA
1763	ID131_1763	27460	Enges Zusamensein bei vollen Bussen/Zügen	-1	NA		1175	543	NA	NA	NA	NA	1763	ID131_1763	27267	27459	6	0	0	NA	NA
1763	ID131_1763	27460	Enges Zusamensein bei vollen Bussen/Zügen	-1	NA		1175	543	NA	NA	NA	NA	1763	ID131_1763	27253	27452	6	0	0	NA	NA
1763	ID131_1763	27459	Kein Stau	1	NA		1079	292	NA	NA	NA	NA	1763	ID131_1763	27251	27444	6	1	0	NA	NA
1763	ID131_1763	27458	Abhängig von Fahrplänen, mögl. Störungen, Wetter	-1	NA		895	373	NA	NA	NA	NA	1763	ID131_1763	27255	27444	6	0	0	NA	NA
1763	ID131_1763	27457	Schadstoffausstoß/benötigt Benzin	-3	NA		263	533	NA	NA	NA	NA	1763	ID131_1763	27258	27445	6	0	0	NA	NA
1763	ID131_1763	27457	Schadstoffausstoß/benötigt Benzin	-3	NA		263	533	NA	NA	NA	NA	1763	ID131_1763	27250	27454	6	0	0	NA	NA
1763	ID131_1763	27456	Verbindungen überall hin & jeder Zeit	1	NA	12:00:01	34	490	NA	NA	NA	NA	1763	ID131_1763	27259	27445	6	1	0	NA	NA
1763	ID131_1763	27455	man kann nebenbei anderes machen	1	NA		1068	72	NA	NA	NA	NA	1763	ID131_1763	27245	27447	6	1	0	NA	NA
1763	ID131_1763	27454	Umweltbewusst	3	NA	11:51:23	729	524	NA	NA	NA	NA	1763	ID131_1763	27249	27444	6	1	0	NA	NA
1763	ID131_1763	27453	teuer	-1	NA		704	116	NA	NA	NA	NA	1763	ID131_1763	27257	27444	6	0	0	NA	NA
1763	ID131_1763	27452	Ansteckungsrisiko durch andere Passagiere	-2	NA	11:46:19	970	510	NA	NA	NA	NA	1763	ID131_1763	27256	27444	6	0	0	NA	NA
1763	ID131_1763	27451	suche nach parkplatz	-2	NA		20	350	NA	NA	NA	NA	1763	ID131_1763	27260	27445	6	0	0	NA	NA
1763	ID131_1763	27450	stau	-1	NA		28	225	NA	NA	NA	NA	1763	ID131_1763	27261	27445	6	0	0	NA	NA
1763	ID131_1763	27449	verspätungen/ausfall	-2	NA	11:45:00	911	194	NA	NA	NA	NA	1763	ID131_1763	27254	27444	6	0	0	NA	NA
1763	ID131_1763	27448	Unfallrisiko	-2	NA		20	25	NA	NA	NA	NA	1763	ID131_1763	27266	27445	6	0	0	NA	NA
1763	ID131_1763	27447	weniger Stress 	10	NA	11:58:53	841	62	NA	NA	NA	NA	1763	ID131_1763	27246	27444	6	1	0	NA	NA
1763	ID131_1763	27446	schnelle Fahrtzeit	3	NA		125	126	NA	NA	NA	NA	1763	ID131_1763	27262	27445	6	1	0	NA	NA
1763	ID131_1763	27445	Eigener Pkw	0	NA		231	345	NA	NA	NA	NA	1763	ID131_1763	27244	27444	6	0	0	NA	NA
1763r	ID131t2_1763	27464	1x Zahlen für mehrere Fahrten	1	NA		387	64	NA	NA	NA	NA	1763r	ID131t2_1763	27271	27463	6	0	0	NA	NA
1763r	ID131t2_1763	27464	1x Zahlen für mehrere Fahrten	1	NA		387	64	NA	NA	NA	NA	1763r	ID131t2_1763	27269	27444	6	1	0	NA	NA
1763r	ID131t2_1763	27464	1x Zahlen für mehrere Fahrten	1	NA		387	64	NA	NA	NA	NA	1763r	ID131t2_1763	27268	27462	6	1	0	NA	NA
1763r	ID131t2_1763	27463	Zahlen bei jeder  Fahrt/ jeden Tag	-1	NA		556	20	NA	NA	NA	NA	1763r	ID131t2_1763	27270	27453	6	0	0	NA	NA
1763r	ID131t2_1763	27462	weniger Kosten	1	NA		315	191	NA	NA	NA	NA	1763r	ID131t2_1763	27265	27461	6	0	0	NA	NA
1763r	ID131t2_1763	27462	weniger Kosten	1	NA		315	191	NA	NA	NA	NA	1763r	ID131t2_1763	27264	27445	6	1	0	NA	NA
1763r	ID131t2_1763	27461	Pflege des Autos (Benzin, Reperaturen, TÜV) vorausgesezt	-1	NA		229	20	NA	NA	NA	NA	1763r	ID131t2_1763	27263	27445	6	0	0	NA	NA
1763r	ID131t2_1763	27460	Enges Zusamensein bei vollen Bussen/Zügen	-1	NA		1175	543	NA	NA	NA	NA	1763r	ID131t2_1763	27267	27459	6	0	0	NA	NA
1763r	ID131t2_1763	27460	Enges Zusamensein bei vollen Bussen/Zügen	-1	NA		1175	543	NA	NA	NA	NA	1763r	ID131t2_1763	27253	27452	6	0	0	NA	NA
1763r	ID131t2_1763	27459	Kein Stau	1	NA		1079	292	NA	NA	NA	NA	1763r	ID131t2_1763	27251	27444	6	1	0	NA	NA
1763r	ID131t2_1763	27458	Abhängig von Fahrplänen, mögl. Störungen, Wetter	-1	NA		895	373	NA	NA	NA	NA	1763r	ID131t2_1763	27255	27444	6	0	0	NA	NA
1763r	ID131t2_1763	27457	Schadstoffausstoß/benötigt Benzin	-3	NA		263	533	NA	NA	NA	NA	1763r	ID131t2_1763	27258	27445	6	0	0	NA	NA
1763r	ID131t2_1763	27457	Schadstoffausstoß/benötigt Benzin	-3	NA		263	533	NA	NA	NA	NA	1763r	ID131t2_1763	27250	27454	6	0	0	NA	NA
1763r	ID131t2_1763	27456	Verbindungen überall hin & jeder Zeit	1	NA	12:00:01	34	490	NA	NA	NA	NA	1763r	ID131t2_1763	27259	27445	6	1	0	NA	NA
1763r	ID131t2_1763	27455	man kann nebenbei anderes machen	1	NA		1068	72	NA	NA	NA	NA	1763r	ID131t2_1763	27245	27447	6	1	0	NA	NA
1763r	ID131t2_1763	27454	Umweltbewusst	3	NA	11:51:23	729	524	NA	NA	NA	NA	1763r	ID131t2_1763	27249	27444	6	1	0	NA	NA
1763r	ID131t2_1763	27453	teuer	-1	NA		704	116	NA	NA	NA	NA	1763r	ID131t2_1763	27257	27444	6	0	0	NA	NA
1763r	ID131t2_1763	27452	Ansteckungsrisiko durch andere Passagiere	-2	NA	11:46:19	970	510	NA	NA	NA	NA	1763r	ID131t2_1763	27256	27444	6	0	0	NA	NA
1763r	ID131t2_1763	27451	suche nach parkplatz	-2	NA		20	350	NA	NA	NA	NA	1763r	ID131t2_1763	27260	27445	6	0	0	NA	NA
1763r	ID131t2_1763	27450	stau	-1	NA		28	225	NA	NA	NA	NA	1763r	ID131t2_1763	27261	27445	6	0	0	NA	NA
1763r	ID131t2_1763	27449	verspätungen/ausfall	-2	NA	11:45:00	911	194	NA	NA	NA	NA	1763r	ID131t2_1763	27254	27444	6	0	0	NA	NA
1763r	ID131t2_1763	27448	Unfallrisiko	-2	NA		20	25	NA	NA	NA	NA	1763r	ID131t2_1763	27266	27445	6	0	0	NA	NA
1763r	ID131t2_1763	27447	weniger Stress 	10	NA	11:58:53	841	62	NA	NA	NA	NA	1763r	ID131t2_1763	27246	27444	6	1	0	NA	NA
1763r	ID131t2_1763	27446	schnelle Fahrtzeit	3	NA		125	126	NA	NA	NA	NA	1763r	ID131t2_1763	27262	27445	6	1	0	NA	NA
